meal_id,meal_name,cuisine,meal_type,diet_type,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,cooking_method,prep_time_min,cook_time_min,rating,is_healthy,image_url,macro_kcal,kcal_diff_pct,implausible,cal_per_100g,score_cal,score_sodium,score_sugar,score_fiber,pct_p,pct_c,pct_f,score_macro,health_score
747,Room Salad,Mexican,Snack,Low-Carb,1163.0,20.0,35.6,52.5,15.6,18.0,1942.0,125.0,383.0,Steamed,42.0,43.0,4.2,0,https://example.com/images/meal_747.jpg,694.9,0.40249355116079105,False,303.6553524804178,0.0,0.0,0.28,1.0,11.512447834220751,20.49215714491294,67.99539502086631,0.20007674965222821,29.601534993044567
748,Develop Sandwich,Indian,Snack,Paleo,332.0,69.9,7.5,10.3,26.5,15.4,2265.0,31.0,375.0,Baked,46.0,84.0,3.7,1,https://example.com/images/meal_748.jpg,402.3,0.21174698795180727,False,88.53333333333333,0.78,0.0,0.384,1.0,69.50037285607755,7.457121551081282,23.042505592841163,0.3333333333333333,49.94666666666667
749,Role Soup,Japanese,Snack,Low-Carb,669.0,59.9,91.7,17.9,19.0,17.0,764.0,44.0,369.0,Steamed,27.0,10.0,3.3,1,https://example.com/images/meal_749.jpg,767.5,0.14723467862481315,False,181.3008130081301,0.21833333333333338,0.4906666666666667,0.31999999999999995,1.0,31.218241042345273,47.79153094462541,20.990228013029316,1.0,60.58
750,Lawyer Soup,Italian,Dinner,Keto,1062.0,33.8,135.0,21.8,8.8,17.7,127.0,180.0,288.0,Fried,10.0,97.0,1.5,0,https://example.com/images/meal_750.jpg,871.4000000000001,0.179472693032015,False,368.75,0.0,0.9153333333333333,0.29200000000000004,0.38000000000000006,15.515262795501489,61.96924489327519,22.51549231122332,0.8091002983704384,47.92867263407544
752,Crime Pasta,Chinese,Lunch,Balanced,835.0,55.3,95.9,7.9,21.1,6.0,314.0,217.0,213.0,Fried,10.0,99.0,3.1,0,https://example.com/images/meal_752.jpg,675.9,0.19053892215568866,False,392.018779342723,0.0,0.7906666666666666,0.76,1.0,32.72673472407161,56.75395768604824,10.519307589880162,0.8127558317305321,67.26844996794397
753,Professor Curry,American,Breakfast,Keto,1077.0,74.4,24.5,34.5,2.1,10.0,655.0,95.0,183.0,Fried,42.0,23.0,2.3,0,https://example.com/images/meal_753.jpg,706.1,0.34438254410399255,False,588.5245901639344,0.0,0.5633333333333334,0.6,0.0,42.14700467355898,13.879053958362839,43.97394136807817,0.39798423263938076,31.22635131945428
755,Popular Pasta,Indian,Lunch,Vegan,908.0,48.0,56.9,15.0,17.9,48.6,2079.0,127.0,365.0,Boiled,9.0,95.0,4.0,0,https://example.com/images/meal_755.jpg,554.6,0.38920704845814974,False,248.76712328767124,0.0,0.0,0.0,1.0,34.619545618463754,41.03858636855391,24.341868012982328,1.0,40.0
756,Audience Pasta,Chinese,Breakfast,Balanced,334.0,44.6,43.5,5.0,13.3,33.8,2209.0,58.0,106.0,Baked,46.0,9.0,1.1,0,https://example.com/images/meal_756.jpg,397.4,0.18982035928143706,False,315.0943396226415,0.7766666666666666,0.0,0.0,0.8300000000000001,44.89179667840967,43.78459989934575,11.323603422244592,0.6905301123972487,45.9439355812783
757,Decade Wrap,Italian,Snack,Balanced,1022.0,71.2,127.8,49.8,7.0,16.6,2026.0,72.0,416.0,Raw,30.0,37.0,2.4,0,https://example.com/images/meal_757.jpg,1244.2,0.21741682974559692,False,245.6730769230769,0.0,0.0,0.33599999999999997,0.2,22.890210577077642,41.086642018968014,36.02314740395435,0.9829475432674276,30.378950865348553
758,Identify Sandwich,Thai,Snack,Vegetarian,541.0,10.3,27.2,26.2,13.5,30.9,1996.0,153.0,461.0,Boiled,45.0,101.0,1.3,0,https://example.com/images/meal_758.jpg,385.79999999999995,0.2868761552680223,False,117.353579175705,0.43166666666666664,0.0,0.0,0.85,10.679108346293418,28.20114048729912,61.11975116640747,0.314670813893209,31.926749611197515
760,Lose Curry,Mediterranean,Snack,Vegan,931.0,67.8,75.9,2.6,12.5,22.1,1704.0,184.0,274.0,Grilled,38.0,19.0,4.4,0,https://example.com/images/meal_760.jpg,598.1999999999999,0.35746509129967785,False,339.7810218978102,0.0,0.0,0.11599999999999999,0.75,45.33600802407222,50.75225677031094,3.9117352056168517,0.5595954530257438,28.511909060514874
761,Enjoy Salad,Japanese,Lunch,Vegetarian,1152.0,10.9,124.6,40.4,14.0,0.3,1433.0,252.0,108.0,Boiled,6.0,99.0,3.2,0,https://example.com/images/meal_761.jpg,905.5999999999999,0.21388888888888896,False,1066.6666666666665,0.0,0.04466666666666663,0.988,0.9,4.814487632508834,55.03533568904594,40.150176678445234,0.6604829210836277,51.86299175500588
762,General Stew,American,Snack,Balanced,849.0,15.5,54.9,50.1,29.3,26.2,908.0,77.0,472.0,Grilled,15.0,48.0,1.2,0,https://example.com/images/meal_762.jpg,732.5,0.13722025912838634,False,179.8728813559322,0.0,0.3946666666666667,0.0,1.0,8.464163822525597,29.97952218430034,61.55631399317406,0.30739476678043226,34.04122866894198
763,Clearly Curry,Mexican,Dinner,Low-Carb,852.0,7.7,63.0,32.9,27.2,34.9,331.0,135.0,163.0,Grilled,13.0,85.0,1.6,0,https://example.com/images/meal_763.jpg,578.9,0.3205399061032864,False,522.6993865030674,0.0,0.7793333333333333,0.0,1.0,5.32043530834341,43.53083434099154,51.14873035066505,0.4861950826279727,45.31056831922612
764,Take Pasta,Indian,Breakfast,Vegan,1081.0,5.9,9.1,56.0,12.0,28.8,1027.0,47.0,230.0,Boiled,20.0,104.0,3.8,0,https://example.com/images/meal_764.jpg,564.0,0.4782608695652174,False,470.0,0.0,0.31533333333333335,0.0,0.7,4.184397163120568,6.453900709219858,89.36170212765957,0.06973995271867613,21.701465721040194
767,Analysis Curry,Thai,Dinner,Keto,543.0,29.9,67.3,28.0,23.1,36.0,644.0,139.0,219.0,Boiled,56.0,42.0,3.1,0,https://example.com/images/meal_767.jpg,640.8,0.18011049723756897,False,247.94520547945206,0.42833333333333334,0.5706666666666667,0.0,1.0,18.664169787765296,42.009987515605495,39.325842696629216,0.9056387848522679,58.09277569704536
768,Soldier Wrap,Japanese,Dinner,Balanced,725.0,78.9,30.2,3.2,17.1,11.0,1943.0,268.0,367.0,Baked,26.0,24.0,1.6,0,https://example.com/images/meal_768.jpg,465.20000000000005,0.35834482758620684,False,197.54768392370573,0.125,0.0,0.56,1.0,67.84178847807395,25.967325881341356,6.190885640584694,0.2026368586987675,37.75273717397535
769,Out Salad,Japanese,Dinner,Low-Carb,926.0,59.1,127.4,42.6,2.5,26.1,766.0,123.0,107.0,Raw,40.0,115.0,4.1,0,https://example.com/images/meal_769.jpg,1129.4,0.21965442764578844,False,865.4205607476636,0.0,0.4893333333333333,0.0,0.0,20.931468036125374,45.12130334690986,33.94722861696476,1.0,29.78666666666666
770,Surface Curry,Italian,Breakfast,Vegetarian,458.0,11.7,38.4,8.9,2.7,35.6,125.0,246.0,472.0,Baked,37.0,75.0,3.9,0,https://example.com/images/meal_770.jpg,280.5,0.3875545851528384,False,97.03389830508475,0.5700000000000001,0.9166666666666666,0.0,0.0,16.684491978609625,54.75935828877005,28.556149732620323,0.9447415329768271,48.62816399286988
772,Newspaper Soup,Mediterranean,Dinner,Balanced,488.0,8.5,29.3,21.9,16.3,30.7,1793.0,254.0,289.0,Roasted,28.0,81.0,3.3,0,https://example.com/images/meal_772.jpg,348.29999999999995,0.2862704918032788,False,168.85813148788927,0.52,0.0,0.0,1.0,9.761699684180305,33.64915302899799,56.58914728682171,0.3901808785529717,38.20361757105943
773,Deep Pasta,Thai,Breakfast,Paleo,1153.0,48.8,137.1,0.3,24.0,16.2,2312.0,152.0,471.0,Boiled,15.0,28.0,2.5,0,https://example.com/images/meal_773.jpg,746.3,0.3527320034692108,False,244.7983014861996,0.0,0.0,0.352,1.0,26.155701460538655,73.48251373442316,0.3617848050381884,0.36465451784358366,34.33309035687167
774,Wish Stew,Mexican,Breakfast,Low-Carb,675.0,52.1,129.7,21.6,30.0,7.9,203.0,60.0,481.0,Grilled,58.0,45.0,3.8,1,https://example.com/images/meal_774.jpg,921.5999999999999,0.3653333333333332,False,140.33264033264032,0.20833333333333337,0.8646666666666667,0.6839999999999999,1.0,22.612847222222225,56.29340277777778,21.093750000000004,0.9784432870370371,74.70886574074073
775,Book Pasta,Indian,Dinner,Balanced,829.0,17.1,38.4,45.0,14.7,18.9,774.0,26.0,379.0,Roasted,13.0,87.0,4.4,0,https://example.com/images/meal_775.jpg,627.0,0.2436670687575392,False,218.73350923482852,0.0,0.484,0.2440000000000001,0.97,10.90909090909091,24.49760765550239,64.5933014354067,0.25677830940988833,39.095566188197765
776,Likely Rice,Mexican,Snack,Paleo,1156.0,60.4,84.7,3.7,7.0,47.9,1606.0,113.0,499.0,Steamed,30.0,36.0,2.0,0,https://example.com/images/meal_776.jpg,613.6999999999999,0.4691176470588236,False,231.66332665330663,0.0,0.0,0.0,0.2,39.36776926837217,55.206126772038466,5.426103959589377,0.6808701319863123,17.617402639726247
781,Allow Rice,Thai,Lunch,Paleo,881.0,39.3,32.1,50.6,20.4,33.8,349.0,242.0,396.0,Baked,50.0,85.0,3.7,0,https://example.com/images/meal_781.jpg,741.0,0.15891032917139614,False,222.4747474747475,0.0,0.7673333333333333,0.0,1.0,21.214574898785425,17.327935222672068,61.45748987854252,0.3333333333333333,42.013333333333335
786,Fish Sandwich,Japanese,Lunch,Keto,793.0,16.2,71.1,20.1,19.4,18.6,1418.0,233.0,401.0,Baked,46.0,94.0,3.6,0,https://example.com/images/meal_786.jpg,530.1,0.33152585119798234,False,197.75561097256858,0.011666666666666714,0.05466666666666664,0.2559999999999999,1.0,12.224108658743631,53.65025466893039,34.125636672325975,0.8704018109790606,43.85470288624788
787,Increase Wrap,Chinese,Dinner,Balanced,977.0,32.2,108.7,49.5,28.3,37.2,1336.0,184.0,296.0,Fried,53.0,80.0,3.7,0,https://example.com/images/meal_787.jpg,1009.1,0.032855680655066555,False,330.0675675675676,0.0,0.10933333333333328,0.0,1.0,12.763848974333566,43.087900109008025,44.148250916658405,0.726926634294586,36.725199352558384
788,Consider Pasta,Mediterranean,Dinner,Low-Carb,493.0,15.5,62.6,26.1,9.7,43.0,2076.0,3.0,396.0,Raw,6.0,48.0,2.4,0,https://example.com/images/meal_788.jpg,547.3,0.11014198782961451,False,124.49494949494951,0.5116666666666667,0.0,0.0,0.4699999999999999,11.328339119312993,45.75187283025763,42.91978805042939,0.7234758511480601,34.10285035629453
789,Local Stew,Italian,Snack,Keto,827.0,10.8,80.0,51.6,22.0,35.6,394.0,288.0,385.0,Roasted,7.0,19.0,3.6,0,https://example.com/images/meal_789.jpg,827.6,0.0007255139056832197,False,214.80519480519482,0.0,0.7373333333333334,0.0,1.0,5.219913001449976,38.66602223296278,56.114064765587244,0.39809892057354596,42.708645078137586
791,International Sandwich,Italian,Snack,Keto,592.0,26.5,95.1,14.3,27.9,16.6,1528.0,224.0,271.0,Steamed,25.0,36.0,1.3,1,https://example.com/images/meal_791.jpg,615.1,0.03902027027027031,False,218.45018450184503,0.3466666666666667,0.0,0.33599999999999997,1.0,17.232970248740042,61.843602666233124,20.923427085026827,0.839822793041782,50.44978919416897
792,Example Pasta,Italian,Breakfast,Paleo,862.0,55.0,0.6,39.9,13.1,2.6,273.0,199.0,429.0,Steamed,53.0,116.0,3.5,0,https://example.com/images/meal_792.jpg,581.5,0.3254060324825986,False,200.93240093240095,0.0,0.8180000000000001,0.896,0.8099999999999999,37.83319002579535,0.41272570937231295,61.75408426483232,0.2861134995700774,56.20226999140156
794,Keep Sandwich,Japanese,Breakfast,Low-Carb,394.0,38.4,50.0,11.1,1.7,23.7,2008.0,66.0,288.0,Steamed,34.0,59.0,5.0,0,https://example.com/images/meal_794.jpg,453.5,0.15101522842639595,False,136.80555555555557,0.6766666666666667,0.0,0.052000000000000046,0.0,33.86990077177508,44.10143329658214,22.028665931642777,1.0,34.57333333333333
796,College Pasta,Thai,Lunch,Vegan,361.0,14.9,38.3,14.8,2.5,48.8,2209.0,144.0,420.0,Raw,36.0,20.0,4.3,0,https://example.com/images/meal_796.jpg,346.0,0.04155124653739612,False,85.95238095238096,0.7316666666666667,0.0,0.0,0.0,17.22543352601156,44.277456647398836,38.4971098265896,0.8954720616570327,32.542774566473994
800,Those Wrap,American,Dinner,Vegetarian,684.0,77.3,136.5,13.6,3.7,38.9,259.0,127.0,449.0,Boiled,21.0,105.0,4.3,0,https://example.com/images/meal_800.jpg,977.6,0.42923976608187137,False,152.33853006681514,0.19333333333333336,0.8273333333333334,0.0,0.0,31.628477905073648,55.85106382978723,12.520458265139114,0.8611565739225314,37.636464811783966
801,Enough Sandwich,Chinese,Dinner,Vegetarian,615.0,20.2,136.1,27.0,4.9,4.8,1139.0,19.0,446.0,Steamed,29.0,24.0,1.4,0,https://example.com/images/meal_801.jpg,868.1999999999999,0.4117073170731706,False,137.89237668161437,0.30833333333333335,0.2406666666666667,0.808,0.0,9.306611379866391,62.70444598018889,27.988942639944714,0.6933694233279583,41.00738846655917
804,Sort Rice,Thai,Lunch,Balanced,656.0,61.0,58.6,18.7,10.2,43.2,746.0,128.0,422.0,Baked,44.0,101.0,1.6,0,https://example.com/images/meal_804.jpg,646.6999999999999,0.014176829268292787,False,155.45023696682466,0.24,0.5026666666666666,0.0,0.5199999999999999,37.73001391680842,36.24555435286842,26.024431730323176,0.8919256739343333,43.091846812019995
809,Keep Rice,Mexican,Lunch,Vegetarian,881.0,56.2,75.0,38.3,10.1,14.9,1867.0,195.0,479.0,Boiled,42.0,102.0,2.5,0,https://example.com/images/meal_809.jpg,869.5,0.013053348467650397,False,183.9248434237996,0.0,0.0,0.404,0.51,25.853939045428408,34.50258769407706,39.64347326049454,0.8309852405597087,34.89970481119418
810,Stop Soup,Chinese,Breakfast,Keto,592.0,48.9,39.0,36.0,12.4,36.9,967.0,254.0,249.0,Steamed,39.0,7.0,3.8,0,https://example.com/images/meal_810.jpg,675.6,0.14121621621621624,False,237.75100401606423,0.3466666666666667,0.3553333333333333,0.0,0.74,28.95204262877442,23.090586145648313,47.95737122557726,0.5022202486678509,38.884404973357015
811,Foot Sandwich,American,Dinner,Balanced,842.0,28.5,99.8,2.1,16.3,27.0,1505.0,283.0,425.0,Grilled,41.0,81.0,4.4,0,https://example.com/images/meal_811.jpg,532.1,0.36805225653206647,False,198.11764705882354,0.0,0.0,0.0,1.0,21.424544258598008,75.02349182484494,3.551963916557038,0.3925327319426173,27.850654638852347
812,Six Curry,Mediterranean,Dinner,Vegetarian,1005.0,23.3,75.8,27.2,6.7,35.9,413.0,121.0,253.0,Roasted,17.0,15.0,3.9,0,https://example.com/images/meal_812.jpg,641.1999999999999,0.3619900497512438,False,397.2332015810277,0.0,0.7246666666666667,0.0,0.17,14.535246412975672,47.28633811603245,38.178415470991894,0.8559471823663963,35.01227698066126
813,Offer Sandwich,Thai,Breakfast,Low-Carb,465.0,26.5,61.2,18.0,4.8,17.4,396.0,67.0,496.0,Grilled,33.0,82.0,2.3,1,https://example.com/images/meal_813.jpg,512.8,0.10279569892473109,False,93.75,0.5583333333333333,0.736,0.30400000000000005,0.0,20.670826833073324,47.73790951638066,31.591263650546026,1.0,51.96666666666667
814,Career Soup,American,Dinner,Vegetarian,930.0,73.0,99.9,22.4,10.3,45.8,1695.0,284.0,208.0,Roasted,39.0,66.0,3.2,0,https://example.com/images/meal_814.jpg,893.2,0.03956989247311823,False,447.1153846153846,0.0,0.0,0.0,0.53,32.69144648454993,44.73802060008957,22.5705329153605,1.0,30.599999999999998
815,Those Curry,Chinese,Dinner,Vegan,1095.0,6.8,57.5,47.5,27.0,5.1,653.0,168.0,446.0,Fried,59.0,64.0,4.3,0,https://example.com/images/meal_815.jpg,684.7,0.3747031963470319,False,245.51569506726457,0.0,0.5646666666666667,0.796,1.0,3.97254271943917,33.59135387761063,62.436103402950195,0.29273160995083,53.06796553234994
816,Into Wrap,Japanese,Dinner,Vegetarian,965.0,18.1,133.2,32.0,25.4,44.0,467.0,237.0,327.0,Boiled,56.0,104.0,2.3,0,https://example.com/images/meal_816.jpg,893.1999999999999,0.07440414507772028,False,295.10703363914376,0.0,0.6886666666666666,0.0,1.0,8.105687416032245,59.65069413345275,32.24361845051501,0.7242498880429915,48.25833109419316
817,System Pasta,Mexican,Breakfast,Paleo,952.0,68.0,51.8,23.9,6.4,42.7,483.0,164.0,322.0,Roasted,12.0,62.0,5.0,0,https://example.com/images/meal_817.jpg,694.3,0.2706932773109244,False,295.65217391304344,0.0,0.6779999999999999,0.0,0.14000000000000004,39.1761486389169,29.843007345527873,30.98084401555524,0.7611143117768496,31.582286235536994
818,Arm Pasta,Mexican,Dinner,Balanced,1055.0,33.7,121.6,56.6,10.3,36.8,1186.0,8.0,467.0,Fried,24.0,86.0,4.1,0,https://example.com/images/meal_818.jpg,1130.6000000000001,0.07165876777251198,False,225.9100642398287,0.0,0.20933333333333337,0.0,0.53,11.92287281089687,43.02140456394834,45.05572262515478,0.6977858364290349,28.742383395247362
819,Everybody Pasta,Chinese,Lunch,Low-Carb,969.0,45.6,94.3,38.8,26.3,13.0,1503.0,168.0,487.0,Baked,9.0,118.0,1.0,0,https://example.com/images/meal_819.jpg,908.8,0.06212590299277611,False,198.97330595482546,0.0,0.0,0.48,1.0,20.070422535211268,41.50528169014084,38.42429577464789,0.9429284037558685,48.45856807511737
820,Guess Soup,Mexican,Breakfast,Low-Carb,580.0,8.6,79.8,0.9,8.9,37.7,720.0,9.0,367.0,Boiled,52.0,115.0,1.9,0,https://example.com/images/meal_820.jpg,361.7,0.37637931034482763,False,158.03814713896458,0.3666666666666667,0.52,0.0,0.39,9.510644180259883,88.24993088194636,2.2394249377937516,0.19583448530089387,29.450023039351215
821,Involve Rice,Chinese,Snack,Vegan,640.0,8.5,105.9,41.9,26.9,19.0,1067.0,287.0,221.0,Baked,21.0,23.0,3.8,0,https://example.com/images/meal_821.jpg,834.7,0.3042187500000001,False,289.59276018099547,0.2666666666666667,0.2886666666666666,0.24,1.0,4.0733197556008145,50.7487720138972,45.17790823050197,0.564923525418314,47.205137175032945
822,Head Curry,Mexican,Lunch,Balanced,904.0,61.4,148.8,13.6,13.5,47.8,1574.0,205.0,141.0,Steamed,24.0,115.0,4.4,0,https://example.com/images/meal_822.jpg,963.2,0.06548672566371687,False,641.1347517730496,0.0,0.0,0.0,0.85,25.49833887043189,61.79401993355482,12.707641196013286,0.7652270210409743,32.304540420819485
823,Respond Sandwich,Chinese,Breakfast,Low-Carb,887.0,14.9,38.8,42.2,29.9,16.3,2278.0,223.0,362.0,Baked,52.0,10.0,2.7,0,https://example.com/images/meal_823.jpg,594.6,0.3296505073280721,False,245.02762430939225,0.0,0.0,0.348,1.0,10.023545240497814,26.101580894719135,63.87487386478304,0.2687521022536158,32.33504204507231
824,Teach Soup,Mediterranean,Breakfast,Paleo,748.0,60.1,59.8,48.9,29.2,37.0,1242.0,152.0,110.0,Boiled,25.0,97.0,1.0,0,https://example.com/images/meal_824.jpg,919.7,0.2295454545454546,False,680.0,0.08666666666666667,0.17200000000000004,0.0,1.0,26.138958355985647,26.00848102642166,47.85256061759269,0.5525986734804829,36.22530680294299
825,School Salad,Indian,Snack,Paleo,1093.0,62.6,78.1,10.8,5.6,40.6,128.0,270.0,166.0,Raw,36.0,78.0,3.6,0,https://example.com/images/meal_825.jpg,660.0,0.39615736505032023,False,658.433734939759,0.0,0.9146666666666666,0.0,0.05999999999999996,37.93939393939394,47.33333333333333,14.727272727272728,0.8631313131313131,36.755959595959595
828,Rather Soup,Japanese,Snack,Vegan,1084.0,61.2,129.7,59.3,26.4,39.6,1248.0,117.0,209.0,Roasted,39.0,8.0,1.7,0,https://example.com/images/meal_828.jpg,1297.2999999999997,0.19677121771217687,False,518.6602870813397,0.0,0.16800000000000004,0.0,1.0,18.869960687581905,39.9907500192708,41.13928929314731,0.87869035689509,40.93380713790181
830,Agency Pasta,Mediterranean,Snack,Vegan,886.0,76.2,99.0,50.5,2.9,30.7,2433.0,246.0,497.0,Fried,39.0,38.0,2.2,0,https://example.com/images/meal_830.jpg,1155.3,0.3039503386004514,False,178.26961770623743,0.0,0.0,0.0,0.0,26.382757725266163,34.276811217865486,39.34043105686835,0.8322730026832857,16.645460053665715
832,Keep Stew,American,Dinner,Low-Carb,519.0,54.7,97.4,14.4,8.4,11.5,327.0,276.0,360.0,Raw,55.0,55.0,1.8,1,https://example.com/images/meal_832.jpg,738.0000000000001,0.4219653179190754,False,144.16666666666666,0.4683333333333334,0.782,0.54,0.34,29.647696476964768,52.791327913279126,17.560975609756095,0.959349593495935,61.79365853658536
834,Few Stew,Indian,Dinner,Vegetarian,523.0,74.4,17.0,45.9,24.8,34.8,389.0,244.0,299.0,Raw,17.0,53.0,2.0,0,https://example.com/images/meal_834.jpg,778.7,0.4889101338432123,False,174.91638795986623,0.46166666666666667,0.7406666666666666,0.0,1.0,38.21754205727495,8.732502889431103,53.04995505329394,0.3122083814905185,50.29083429647703
835,Strong Soup,Mediterranean,Dinner,Vegan,249.0,14.5,22.6,17.9,24.5,0.1,2466.0,197.0,458.0,Fried,22.0,105.0,1.9,1,https://example.com/images/meal_835.jpg,309.5,0.2429718875502008,False,54.366812227074234,0.9183333333333333,0.0,0.996,1.0,18.73990306946688,29.208400646203557,52.051696284329566,0.5149434571890146,68.58553581044696
836,Would Salad,Mediterranean,Lunch,Vegetarian,443.0,44.7,34.4,36.6,20.2,19.4,626.0,55.0,231.0,Roasted,16.0,7.0,1.9,0,https://example.com/images/meal_836.jpg,645.8,0.45778781038374705,False,191.77489177489178,0.595,0.5826666666666667,0.2240000000000001,1.0,27.686590275627132,21.30690616289873,51.00650356147415,0.4216733766904097,56.46680086714153
838,Until Curry,Chinese,Snack,Paleo,975.0,7.5,73.6,51.4,17.5,39.0,2096.0,136.0,406.0,Steamed,34.0,12.0,1.6,0,https://example.com/images/meal_838.jpg,787.0,0.19282051282051282,False,240.14778325123154,0.0,0.0,0.0,1.0,3.8119440914866582,37.40787801778907,58.78017789072426,0.3536637018212622,27.073274036425243
841,Would Rice,American,Breakfast,Balanced,569.0,79.6,46.6,28.6,9.6,18.5,1652.0,134.0,256.0,Grilled,15.0,26.0,2.4,0,https://example.com/images/meal_841.jpg,762.2,0.33954305799648515,False,222.265625,0.385,0.0,0.26,0.45999999999999996,41.77381264759905,24.455523484649696,33.77066386775125,0.628028513950844,34.66057027901688
